나이,계약유형,그룹수업_참여,마지막_방문_경과일,이번달_주당방문횟수,총_이용개월수,최근한달_일평균_운동시간,PT_가입여부,기구_만족도,최근한달_부상경험,주_이용_시간대_혼잡도,불편_회원_경험,가격_만족도,직원_만족도,서비스_만족도,상대_방문공백,설문_응답여부,이탈,서비스불만_환경불편,서비스불만_비매너회원,서비스불만_프로그램불만족,기구불만_기구부족,기구불만_낙후된기구,기구불만_청결불량,직원불만_불친절,직원불만_전문성부족,직원불만_과도한영업,가격불만_할인부족,가격불만_가격비쌈
24,12,1,9,1.102,6,46,0,3,0,여유,0,1,4,3,1.37,1,0,0,0,1,0,0,0,0,0,0,0,0
37,12,0,3,2.716,28,49,0,4,0,보통,0,4,3,4,1.11,1,0,0,0,0,0,0,0,0,0,0,0,0
36,6,0,3,2.529,10,68,0,,,보통,,,,,1.01,0,0,0,0,0,1,0,0,0,0,0,0,0
58,12,0,14,0.694,38,35,1,1,1,여유,0,3,4,4,1.38,1,1,0,0,0,1,1,1,1,1,0,0,0
61,3,0,60,0.617,3,64,0,,,보통,,,,,8.11,0,1,0,1,0,0,1,0,0,0,0,0,0
27,6,0,0,3.582,10,93,1,4,0,여유,0,3,4,5,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,6,1.453,3,30,0,3,0,여유,0,3,3,3,1.29,1,0,0,0,0,0,0,1,0,0,0,0,0
66,12,0,5,1.033,15,48,0,,,보통,,,,,0.72,0,1,0,1,0,0,0,0,0,0,0,0,0
64,3,0,23,0.599,3,40,0,,,매우혼잡,,,,,1.98,0,1,1,0,0,0,0,0,0,0,1,0,0
23,6,0,60,0.033,2,31,0,3,0,여유,1,1,4,2,9.38,1,1,0,0,0,0,0,0,0,0,0,0,1
27,6,1,6,1.485,4,43,0,3,0,보통,0,2,2,4,1.31,1,0,0,0,0,0,0,0,0,0,0,0,0
21,3,0,32,0.056,3,36,1,1,1,혼잡,0,3,2,2,1.35,1,1,0,0,0,0,0,1,0,1,0,0,1
44,6,0,2,1.957,15,81,0,3,0,혼잡,0,4,3,4,0.55,1,0,0,0,0,0,0,1,0,0,0,0,0
23,1,1,60,0.29,2,34,0,,,보통,,,,,5.83,0,1,0,0,0,0,0,0,1,0,0,0,0
64,3,0,2,3.126,3,71,0,4,0,여유,0,5,4,5,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0,4,1.879,1,43,0,4,0,매우혼잡,0,1,4,3,1.09,1,1,0,0,0,0,0,0,0,0,0,1,0
44,12,0,1,3.5,14,59,0,4,0,보통,0,4,5,5,0.43,1,0,0,0,0,0,1,0,0,0,0,0,0
35,6,1,3,2.532,10,51,0,,,여유,,,,,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,0,2,2.341,21,45,0,4,0,보통,0,3,4,4,0.64,1,0,0,0,0,0,0,0,0,0,0,1,0
25,3,1,1,2.94,6,47,0,,,보통,,,,,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0
51,3,0,3,1.968,1,23,0,,,보통,,,,,0.74,0,0,0,0,0,0,0,0,0,1,0,0,0
37,1,1,2,2.542,3,83,0,,,보통,,,,,0.69,0,0,0,0,0,0,0,0,0,0,1,0,0
60,1,0,3,2.579,1,48,0,,,보통,,,,,1.18,0,0,0,0,0,0,0,0,0,0,0,0,1
36,12,0,0,6.512,20,88,0,5,0,보통,0,5,5,5,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0
37,12,1,1,3.466,46,119,1,4,0,여유,1,4,5,5,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0
36,1,1,2,2.395,2,27,0,,,보통,,,,,0.62,0,0,0,0,0,0,0,1,0,0,0,1,0
23,3,1,1,3.567,5,97,1,5,0,보통,1,5,5,4,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0
32,6,1,1,3.625,5,98,1,,,보통,,,,,0.38,0,0,0,0,0,0,1,1,0,0,0,0,0
38,12,0,1,4.187,20,127,1,4,0,보통,0,4,5,5,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,8,1.137,3,67,0,,,혼잡,,,,,1.22,0,0,1,0,0,0,0,1,0,0,0,0,0
47,3,0,6,1.293,4,62,0,3,0,보통,0,3,5,4,1.02,1,0,0,0,0,0,0,0,0,0,0,0,0
61,3,1,4,2.101,5,91,0,4,0,여유,0,3,4,4,1.15,1,1,0,0,0,0,0,0,0,0,0,0,0
27,1,0,29,0.453,4,68,0,,,보통,,,,,1.88,0,0,0,0,0,1,0,1,0,0,0,0,0
31,3,1,1,4.447,8,142,0,4,0,보통,0,5,5,4,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,1,3.385,10,75,0,3,0,보통,0,3,5,5,0.38,1,0,0,0,0,1,0,0,0,0,0,0,1
56,3,0,60,0.196,7,30,0,1,1,여유,0,2,5,4,8.94,1,1,0,0,0,0,0,0,0,1,0,0,1
19,12,0,2,3.046,17,90,0,3,0,보통,0,3,5,4,0.78,1,0,0,0,0,1,0,0,0,0,0,0,0
25,6,0,0,4.162,39,145,1,,,여유,,,,,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0
36,12,1,1,2.875,12,48,1,,,여유,,,,,0.37,0,1,0,0,0,0,1,1,0,1,0,0,1
58,6,0,3,1.436,11,46,0,4,0,보통,0,4,3,4,0.58,1,0,0,0,0,0,0,0,0,0,0,0,0
33,6,0,3,2.237,5,41,0,,,혼잡,,,,,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6,0,6,1.744,12,58,0,4,0,혼잡,0,4,4,3,1.4,1,0,0,0,0,1,0,0,0,0,0,0,1
28,6,0,27,0.386,3,39,0,,,매우혼잡,,,,,1.5,0,1,1,1,0,0,0,1,0,0,0,0,0
69,12,0,1,3.399,15,85,1,5,0,보통,1,5,5,4,0.45,1,0,1,0,0,0,0,0,0,1,0,0,0
51,12,0,1,2.925,40,42,0,3,0,혼잡,0,1,3,3,0.52,1,0,1,0,0,0,1,0,0,0,0,1,0
32,3,1,0,3.784,5,84,0,,,보통,,,,,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,1,4,1.992,2,51,0,4,0,보통,0,2,3,2,1.18,1,1,0,0,1,0,0,0,0,0,0,0,1
45,6,0,13,0.783,9,48,0,,,여유,,,,,1.45,0,0,0,1,0,1,1,1,1,0,0,0,0
20,3,0,6,0.965,3,39,0,4,0,보통,0,3,3,4,0.82,1,0,0,0,0,0,0,0,0,0,1,1,0
46,3,0,3,2.538,4,43,0,,,보통,,,,,0.91,0,1,0,0,0,0,0,0,0,0,0,1,1
29,12,0,3,2.222,31,63,1,4,0,여유,0,4,4,4,0.93,1,0,0,0,0,0,0,1,0,0,0,0,1
52,3,1,0,5.407,6,102,1,,,보통,,,,,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,3,1.919,3,32,0,3,0,보통,0,4,4,5,0.9,1,0,0,0,0,0,0,0,1,0,0,0,0
52,3,1,5,1.924,4,88,1,,,보통,,,,,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,0,60,0.149,5,22,0,,,보통,,,,,9.9,0,1,0,1,0,0,0,0,0,0,0,0,0
55,3,0,11,0.823,3,51,0,4,0,여유,0,2,2,3,1.3,1,1,0,0,0,0,0,0,1,0,1,0,0
66,1,0,0,4.33,9,49,0,4,0,보통,0,5,5,4,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0
37,12,0,2,1.667,27,43,0,,,여유,,,,,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0
46,12,1,1,4.08,15,84,0,5,0,여유,0,5,5,5,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0
59,6,0,13,0.424,18,16,0,3,0,보통,1,3,3,2,0.81,1,0,1,0,0,0,0,1,1,0,0,0,0
25,3,0,3,2.077,3,65,0,,,보통,,,,,0.83,0,0,0,1,0,1,0,0,0,0,0,0,0
32,12,0,0,5.688,21,134,1,5,0,보통,0,4,5,4,0.18,1,0,0,0,0,0,0,0,0,0,1,0,0
30,1,1,3,2.363,3,80,0,5,0,여유,0,4,5,5,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0
35,1,0,60,0.118,2,42,0,4,1,혼잡,0,2,3,3,6.23,1,1,0,0,0,0,0,0,0,0,0,0,0
27,1,0,23,0.622,2,30,0,,,보통,,,,,2.05,0,1,0,0,0,0,0,0,0,0,0,0,1
28,3,0,11,0.713,4,20,0,,,보통,,,,,1.09,0,1,0,0,0,0,0,1,0,0,0,0,0
35,6,0,3,1.48,10,98,1,,,여유,,,,,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,0,12,0.85,3,50,0,,,여유,,,,,1.46,0,0,0,0,0,0,0,0,0,0,1,0,0
37,3,0,10,0.964,2,58,0,,,혼잡,,,,,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12,0,22,0.76,44,43,1,,,보통,,,,,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
50,12,0,2,2.488,22,64,0,3,0,보통,0,3,4,4,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0
38,3,1,26,0.982,4,24,0,3,0,여유,0,3,3,3,3.62,1,1,0,0,1,0,0,0,0,1,0,0,1
44,1,0,4,2.352,3,67,1,4,0,보통,1,3,5,3,1.42,1,0,0,0,0,0,0,0,0,0,0,0,1
26,3,0,22,0.537,4,34,0,,,보통,,,,,1.68,0,1,0,0,0,1,0,1,0,0,0,0,0
45,3,1,5,1.555,7,83,0,3,0,혼잡,0,4,3,2,1.09,1,0,1,0,0,0,0,0,0,0,0,0,0
20,12,1,18,0.62,10,34,0,,,보통,,,,,1.56,0,1,0,1,1,0,0,0,0,1,0,0,0
46,3,0,23,0.248,4,34,0,,,매우혼잡,,,,,0.99,0,1,0,0,0,0,0,1,1,1,0,0,1
35,12,0,10,0.985,14,17,0,,,보통,,,,,1.47,0,1,0,0,0,0,1,0,0,0,0,0,0
32,6,0,1,3.658,11,113,1,4,0,여유,0,5,5,5,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0
43,6,0,22,0.772,12,19,0,4,0,보통,0,1,2,4,2.46,1,1,0,0,0,0,1,0,1,0,0,0,0
33,6,0,60,0.349,4,34,0,1,1,여유,0,3,3,3,5.94,1,1,0,0,0,1,0,0,0,1,0,0,1
36,3,0,1,3.287,5,85,1,3,0,여유,0,4,5,4,0.65,1,0,0,0,0,0,0,1,1,0,0,0,1
46,6,0,53,0.091,7,17,0,3,0,보통,0,3,3,3,2.28,1,0,0,1,0,1,0,0,0,0,0,0,0
35,12,0,0,4.226,14,104,1,,,여유,,,,,0.22,0,0,0,0,0,0,0,1,0,0,0,0,0
66,12,0,3,1.524,8,31,0,,,보통,,,,,0.76,0,0,1,0,0,0,0,0,0,0,0,0,1
36,3,0,5,1.893,9,49,0,4,0,보통,0,4,3,4,1.31,1,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,2,2.339,2,76,1,,,여유,,,,,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0,2,2.844,3,81,1,,,혼잡,,,,,0.94,0,0,0,0,0,1,0,1,0,0,0,0,0
26,6,0,10,0.935,2,29,0,3,0,여유,0,1,2,4,1.32,1,1,0,0,0,0,0,0,0,0,1,0,0
22,3,0,42,0.333,1,56,0,,,혼잡,,,,,2.01,0,0,0,1,0,0,0,0,0,0,0,0,0
24,1,0,60,0.191,2,40,0,3,0,혼잡,0,1,3,3,3.12,1,1,1,0,0,0,0,0,0,0,0,1,1
59,6,0,23,0.754,10,33,0,,,보통,,,,,2.43,0,1,0,0,0,0,0,0,0,0,0,1,1
44,3,0,7,1.161,2,77,0,,,여유,,,,,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,2,3.402,2,87,0,5,0,매우혼잡,0,4,4,4,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0
35,3,0,4,1.654,8,84,0,4,0,여유,0,4,4,5,0.98,1,0,0,0,0,0,0,0,0,0,0,0,0
49,12,1,1,3.335,10,73,0,5,1,보통,0,5,5,4,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0
44,6,0,4,2.028,3,48,0,,,혼잡,,,,,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0
28,12,0,1,3.258,22,40,0,,,보통,,,,,0.28,0,0,0,0,0,0,0,0,0,0,1,0,0
38,6,0,0,4.194,8,107,0,,,혼잡,,,,,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,0,7,1.177,8,77,0,,,보통,,,,,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0
64,6,0,35,0.181,2,23,0,1,1,여유,0,3,4,4,1.48,1,1,0,1,0,0,0,0,0,0,0,0,0
30,12,0,56,0.31,19,38,0,1,0,보통,1,2,4,1,2.46,1,0,0,0,0,1,1,1,0,0,0,0,0
20,12,0,56,0.015,21,68,0,2,0,여유,0,2,3,3,2.38,1,1,1,0,0,0,1,0,0,0,1,0,1
27,12,0,1,3.95,18,120,1,4,0,보통,0,3,5,4,0.44,1,0,0,0,0,0,0,1,0,1,0,0,0
34,6,1,6,1.697,6,76,1,,,혼잡,,,,,1.48,0,0,0,0,0,1,0,1,0,0,0,0,1
22,1,0,42,0.188,3,56,0,,,혼잡,,,,,1.79,0,1,1,1,0,0,0,0,0,0,0,0,0
55,1,1,2,1.943,1,55,0,,,매우혼잡,,,,,0.47,0,0,1,1,1,0,0,0,0,1,0,0,0
20,12,0,0,3.889,46,102,0,4,0,여유,0,5,5,5,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,5,1.34,3,46,1,4,0,여유,0,4,4,4,0.98,1,0,1,0,0,0,0,0,0,0,1,0,0
36,1,0,5,1.32,4,49,0,,,매우혼잡,,,,,0.99,0,0,0,0,0,1,0,0,0,0,0,0,0
39,1,0,5,1.663,1,61,0,,,혼잡,,,,,1.13,0,1,1,0,0,0,0,0,0,0,1,0,0
60,12,0,0,4.573,24,77,0,5,0,보통,0,4,5,5,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
42,6,0,16,0.576,6,52,0,,,혼잡,,,,,1.31,0,0,0,0,0,1,0,0,0,0,0,0,0
56,3,0,2,2.313,6,47,0,3,0,보통,0,3,4,4,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0
47,1,0,7,1.087,5,63,0,,,혼잡,,,,,1.16,0,1,0,0,0,0,0,1,0,0,0,0,0
39,6,1,10,1.394,8,43,0,3,0,보통,0,3,4,3,1.99,1,1,0,0,0,0,0,0,0,0,0,0,0
56,12,1,17,1.841,23,28,0,2,0,여유,0,3,4,4,4.42,1,1,0,0,0,0,0,0,0,0,0,0,1
46,12,0,1,3.015,18,60,0,5,0,여유,0,4,4,4,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0,3,2.032,18,38,0,4,0,여유,0,4,4,4,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,40,0.186,1,16,0,,,혼잡,,,,,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0
17,3,0,32,0.034,3,37,0,1,1,매우혼잡,0,2,4,2,1.37,1,1,0,0,0,0,0,0,0,0,0,0,0
48,12,0,11,0.831,6,42,0,,,여유,,,,,1.35,0,0,0,0,0,0,0,0,0,0,0,1,1
49,6,1,1,3.087,11,69,0,,,보통,,,,,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,0,1,2.048,3,62,0,4,0,혼잡,0,3,3,3,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0
35,12,0,1,4.2,43,87,0,,,혼잡,,,,,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,1,2,2.977,2,31,0,4,0,여유,0,4,3,4,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0
40,3,1,2,2.466,6,89,0,4,0,보통,0,3,4,4,0.58,1,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,7,1.033,7,39,0,,,보통,,,,,1.02,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3,1,2,3.197,11,88,0,5,0,보통,1,5,5,2,0.73,1,0,1,1,0,0,0,0,0,0,0,0,0
48,3,0,1,3.027,6,110,0,5,0,보통,0,5,5,5,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,60,0.288,3,66,0,2,0,보통,1,3,3,1,6.98,1,1,1,1,0,0,0,1,0,1,0,0,0
47,12,1,60,0.832,15,32,0,,,혼잡,,,,,7.98,0,0,0,0,0,0,0,0,0,0,0,1,0
45,3,0,0,4.14,5,103,0,4,0,보통,1,5,4,3,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0
32,6,1,13,0.772,9,45,0,3,0,여유,0,1,4,4,1.42,1,0,0,0,0,0,0,1,0,0,0,0,0
58,6,0,1,3.314,11,107,0,,,보통,,,,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
31,12,0,4,1.532,14,50,1,,,혼잡,,,,,0.92,0,1,1,1,0,1,0,0,0,0,0,1,0
27,3,0,7,1.334,4,50,0,4,0,여유,0,3,4,4,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0
19,12,0,4,1.793,36,77,0,4,0,보통,0,4,4,4,1.13,1,1,0,0,0,0,0,0,0,0,0,0,0
38,6,0,0,4.26,19,83,0,5,0,보통,0,5,5,5,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0
24,12,0,1,3.66,41,88,0,5,0,혼잡,1,3,5,2,0.43,1,0,1,0,0,0,0,0,0,0,0,0,0
63,6,1,0,4.823,7,120,1,,,보통,,,,,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,1,3.863,4,86,0,3,0,보통,0,5,5,4,0.52,1,0,0,0,0,1,0,0,0,0,0,0,0
24,1,0,11,0.914,3,40,0,3,0,혼잡,1,1,3,1,1.38,1,1,1,1,0,0,0,0,0,0,0,0,1
23,6,1,2,2.328,4,72,0,,,혼잡,,,,,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,1,1,3.194,8,100,0,4,0,보통,1,4,4,5,0.52,1,0,0,0,0,0,0,0,0,0,0,0,1
29,3,0,4,1.982,5,77,0,,,여유,,,,,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,12,0,8,1.346,11,87,0,,,매우혼잡,,,,,1.62,0,0,1,0,0,0,0,0,0,0,0,1,0
47,12,1,1,3.874,23,42,1,,,혼잡,,,,,0.31,0,0,0,0,1,1,0,1,0,0,0,0,0
47,3,0,11,0.584,2,76,0,,,보통,,,,,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,0,1,2.652,18,78,0,4,1,보통,0,5,5,5,0.51,1,0,0,0,0,0,1,0,0,0,0,0,0
26,12,0,18,0.53,8,22,0,4,0,여유,0,3,4,3,1.33,1,1,0,0,0,0,0,0,0,0,0,0,0
30,12,0,6,1.606,22,36,0,2,0,보통,0,3,2,4,1.4,1,0,0,0,0,0,1,0,0,1,1,0,0
68,12,1,0,5.652,31,91,0,,,혼잡,,,,,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0
48,6,0,50,0.081,7,38,0,,,보통,,,,,2.13,0,1,0,0,0,0,0,0,0,1,1,0,0
39,1,0,5,1.532,1,52,0,4,0,여유,0,3,4,4,1.14,1,0,0,0,0,0,0,0,0,0,0,0,0
61,3,0,1,3.305,11,73,0,5,0,여유,0,4,5,5,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0
23,12,1,1,3.944,11,74,0,,,보통,,,,,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,0,31,0.114,6,54,0,2,0,보통,0,1,3,4,1.32,1,1,0,0,0,0,1,1,0,0,0,1,0
34,12,0,16,0.594,24,52,0,,,혼잡,,,,,1.33,0,0,0,0,0,0,1,0,1,0,0,0,0
22,1,1,1,3.568,3,99,0,,,여유,,,,,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,0,2,2.564,11,74,0,4,0,혼잡,1,4,3,2,0.62,1,0,1,0,0,0,0,0,0,1,0,0,1
26,6,0,18,0.924,3,31,0,3,0,여유,0,2,2,4,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0
41,3,1,2,3.091,5,84,0,,,매우혼잡,,,,,0.98,0,0,1,0,1,0,0,0,0,0,0,0,0
57,12,0,35,0.028,13,18,0,2,1,여유,0,3,3,4,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
27,6,0,28,0.369,9,54,0,,,여유,,,,,1.47,0,1,0,0,0,1,0,1,0,0,0,0,0
47,6,0,1,3.282,11,60,1,5,0,보통,0,3,5,3,0.33,1,0,1,0,0,0,0,0,0,0,0,0,0
25,12,1,2,2.499,10,57,0,4,0,보통,0,3,4,4,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0
27,12,0,4,1.435,11,53,1,,,보통,,,,,0.92,0,1,1,0,0,0,0,0,0,0,0,0,0
51,12,0,2,3.108,29,47,0,4,0,여유,0,5,4,5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0
28,6,0,2,3.229,24,92,0,4,0,매우혼잡,0,2,4,5,0.95,1,0,0,0,0,0,0,0,0,0,0,1,0
40,12,0,13,0.743,22,43,0,2,0,혼잡,0,3,3,3,1.41,1,0,0,0,0,0,0,1,0,0,0,0,0
22,12,1,0,5.488,34,99,0,5,0,여유,0,5,5,5,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0
40,6,0,29,0.146,9,30,0,1,1,보통,0,4,3,3,1.25,1,1,0,0,0,0,0,1,1,0,0,0,0
69,12,0,3,2.12,10,42,0,4,0,여유,0,4,3,5,0.88,1,0,0,0,0,0,0,0,0,0,0,0,0
21,6,0,4,1.925,13,35,0,4,0,보통,0,3,4,4,1.14,1,0,0,0,0,0,0,0,0,0,0,0,0
26,12,0,2,2.58,8,85,1,4,0,여유,0,3,5,4,0.67,1,0,0,0,0,0,0,1,0,0,0,1,1
34,12,0,2,2.8,14,57,0,4,0,혼잡,0,2,3,3,0.92,1,0,1,0,0,0,0,0,0,0,0,1,0
36,12,0,4,1.863,32,30,0,3,0,보통,0,2,3,4,1.13,1,0,0,0,0,0,0,0,0,0,0,0,0
35,12,1,0,4.452,20,89,0,5,0,여유,0,4,5,5,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0
46,1,1,3,2.125,6,84,0,4,0,혼잡,0,4,2,4,0.85,1,0,0,0,0,0,0,0,0,0,0,0,0
45,3,0,3,2.153,3,71,0,4,0,보통,0,4,4,5,0.84,1,1,0,0,0,0,0,1,0,0,1,0,0
34,3,0,4,1.673,3,81,1,3,0,보통,0,3,5,4,0.94,1,0,0,0,0,0,0,0,0,0,0,1,0
49,3,1,2,2.662,11,107,1,4,0,혼잡,0,3,4,4,0.62,1,0,0,0,0,0,0,0,0,1,0,0,0
38,1,1,0,6.633,3,106,1,5,0,여유,0,5,5,5,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,2,2.897,5,63,0,5,0,여유,1,5,5,5,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,12,0.989,2,61,0,3,0,보통,1,3,4,4,1.73,1,1,0,0,0,0,0,0,0,1,1,0,0
24,12,1,3,2.461,48,88,1,,,보통,,,,,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1
58,12,0,9,1.124,14,38,0,4,0,보통,0,2,3,5,1.44,1,0,0,0,0,0,0,0,0,0,0,0,1
62,12,0,2,2.792,33,32,0,3,0,보통,0,3,4,5,0.65,1,0,0,0,0,0,0,0,0,0,0,0,1
35,12,0,3,2.1,26,64,0,,,혼잡,,,,,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,1,25,0.722,9,33,0,2,0,매우혼잡,1,2,3,2,2.53,1,0,1,0,0,0,0,1,1,0,1,0,0
53,6,0,1,3.464,13,77,0,4,0,보통,0,4,5,5,0.73,1,0,0,0,0,0,0,0,0,0,0,0,0
34,12,0,30,0.332,12,25,0,,,혼잡,,,,,1.43,0,1,0,0,0,0,0,0,0,0,0,0,0
58,3,0,7,1.113,5,50,0,3,0,보통,0,3,3,4,1.05,1,0,0,0,0,0,0,0,0,0,0,0,0
44,12,1,2,3.106,16,59,0,4,0,보통,0,4,4,4,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0
47,12,1,1,4.355,23,92,1,,,보통,,,,,0.32,0,0,0,1,1,1,0,0,0,0,0,0,1
23,12,0,3,2.152,22,76,0,4,0,여유,0,3,4,4,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0
43,6,1,1,2.621,21,109,0,,,혼잡,,,,,0.54,0,0,0,0,0,1,0,0,0,0,0,0,0
20,3,0,60,0.049,2,58,1,,,보통,,,,,6.52,0,1,0,0,0,0,0,0,0,1,0,0,0
31,3,1,0,6.552,2,115,1,4,0,혼잡,0,4,5,5,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0
45,3,0,2,2.771,6,82,0,4,0,보통,0,4,5,4,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0
58,12,1,11,1.047,12,35,0,3,0,여유,0,4,4,3,1.66,1,0,1,0,0,0,0,0,0,0,0,0,0
24,3,0,7,1.359,2,42,0,3,0,매우혼잡,1,3,2,2,1.32,1,0,1,0,0,0,0,0,0,0,0,0,0
28,12,1,1,3.666,47,89,0,4,0,여유,0,5,4,4,0.67,1,0,0,0,0,0,0,0,0,1,0,0,0
58,3,0,8,1.608,3,53,0,4,0,보통,0,3,5,4,1.84,1,0,0,0,0,0,0,0,0,0,0,0,0
48,12,1,1,3.443,19,85,0,4,0,여유,0,5,5,5,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0
33,12,0,1,3.802,24,86,0,5,0,혼잡,0,4,5,4,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0
20,6,0,2,3.354,7,42,0,4,0,여유,0,4,4,4,0.76,1,0,0,0,0,0,0,0,0,0,0,0,0
64,12,1,2,3.639,43,102,1,3,0,혼잡,0,4,5,3,0.81,1,0,1,0,0,0,0,0,0,0,0,0,0
44,6,1,0,2.985,6,63,0,4,0,보통,1,5,4,4,0.18,1,0,0,0,0,0,0,0,0,0,1,0,0
69,6,1,2,2.902,17,123,0,4,0,여유,0,4,4,5,0.66,1,1,0,0,0,0,0,0,0,0,0,0,0
44,12,0,16,0.682,11,50,1,,,여유,,,,,1.54,0,0,0,0,0,0,0,0,0,0,0,1,1
33,6,0,1,3.002,9,87,1,,,여유,,,,,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,9,1.246,4,25,0,,,여유,,,,,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,17,0.603,6,75,0,4,0,혼잡,1,3,3,2,1.48,1,0,0,1,0,0,0,0,0,0,0,0,1
46,12,1,1,3.46,18,80,0,3,0,보통,0,5,4,4,0.25,1,0,0,0,0,0,1,1,0,1,0,0,0
47,1,0,6,1.351,3,47,0,2,1,보통,0,3,5,5,1.18,1,1,0,0,0,0,1,1,0,0,0,0,0
64,6,1,2,3.107,15,72,0,3,0,여유,0,4,4,5,0.83,1,0,0,0,1,0,0,0,0,0,0,0,0
29,12,0,15,0.891,3,19,0,3,0,보통,0,1,3,3,1.86,1,0,0,0,0,0,0,0,0,0,0,0,0
21,6,0,7,2.375,7,78,1,3,0,혼잡,0,4,4,4,2.41,1,0,0,0,0,0,0,1,0,0,0,0,0
15,3,0,11,0.946,12,67,0,,,여유,,,,,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0
30,1,0,7,0.998,3,60,0,,,보통,,,,,0.94,0,0,0,0,0,0,0,0,0,0,1,0,0
38,12,1,0,3.801,25,83,0,,,매우혼잡,,,,,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0
31,6,0,4,2.277,3,87,0,,,보통,,,,,1.29,0,0,0,0,0,0,0,0,0,0,0,0,1
